Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,130.27999877929688,130.89999389648438,124.16999816894531,125.06999969482422,124.87932586669922,112117500
2023-01-04,126.88999938964844,128.66000366210938,125.08000183105469,126.36000061035156,126.16736602783203,89113600
2023-01-05,127.12999725341797,127.7699966430664,124.76000213623047,125.0199966430664,124.82939910888672,80962700
2023-01-06,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,129.42239379882812,87754700
2023-01-09,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,129.9515838623047,70790800
2023-01-10,130.25999450683594,131.25999450683594,128.1199951171875,130.72999572753906,130.53070068359375,63896200
2023-01-11,131.25,133.50999450683594,130.4600067138672,133.49000549316406,133.2864990234375,69458900
2023-01-12,133.8800048828125,134.25999450683594,131.44000244140625,133.41000366210938,133.2066192626953,71379600
2023-01-13,132.02999877929688,134.9199981689453,131.66000366210938,134.75999450683594,134.55455017089844,57809700
2023-01-17,134.8300018310547,137.2899932861328,134.1300048828125,135.94000244140625,135.73275756835938,63646600
2023-01-18,136.82000732421875,138.61000061035156,135.02999877929688,135.2100067138672,135.00387573242188,69672800
2023-01-19,134.0800018310547,136.25,133.77000427246094,135.27000427246094,135.06378173828125,58280400
2023-01-20,135.27999877929688,138.02000427246094,134.22000122070312,137.8699951171875,137.65980529785156,80223600
2023-01-23,138.1199951171875,143.32000732421875,137.89999389648438,141.11000061035156,140.89488220214844,81760300
2023-01-24,140.30999755859375,143.16000366210938,140.3000030517578,142.52999877929688,142.31271362304688,66435100
2023-01-25,140.88999938964844,142.42999267578125,138.80999755859375,141.86000061035156,141.64373779296875,65799300
2023-01-26,143.1699981689453,144.25,141.89999389648438,143.9600067138672,143.74053955078125,54105100
2023-01-27,143.16000366210938,147.22999572753906,143.0800018310547,145.92999267578125,145.70751953125,70555800
2023-01-30,144.9600067138672,145.5500030517578,142.85000610351562,143.0,142.78199768066406,64015300
2023-01-31,142.6999969482422,144.33999633789062,142.27999877929688,144.2899932861328,144.0700225830078,65874500
2023-02-01,143.97000122070312,146.61000061035156,141.32000732421875,145.42999267578125,145.20828247070312,77663600
2023-02-02,148.89999389648438,151.17999267578125,148.1699981689453,150.82000732421875,150.590087890625,118339000
2023-02-03,148.02999877929688,157.3800048828125,147.8300018310547,154.5,154.26446533203125,154357300
2023-02-06,152.57000732421875,153.10000610351562,150.77999877929688,151.72999572753906,151.49868774414062,69858300
2023-02-07,150.63999938964844,155.22999572753906,150.63999938964844,154.64999389648438,154.4142303466797,83322600
2023-02-08,153.8800048828125,154.5800018310547,151.1699981689453,151.9199981689453,151.6884002685547,64120100
2023-02-09,153.77999877929688,154.3300018310547,150.4199981689453,150.8699951171875,150.63999938964844,56007100
2023-02-10,149.4600067138672,151.33999633789062,149.22000122070312,151.00999450683594,151.00999450683594,57450700
2023-02-13,150.9499969482422,154.25999450683594,150.9199981689453,153.85000610351562,153.85000610351562,62199000
2023-02-14,152.1199951171875,153.77000427246094,150.86000061035156,153.1999969482422,153.1999969482422,61707600
2023-02-15,153.11000061035156,155.5,152.8800048828125,155.3300018310547,155.3300018310547,65573800
2023-02-16,153.50999450683594,156.3300018310547,153.35000610351562,153.7100067138672,153.7100067138672,68167900
2023-02-17,152.35000610351562,153.0,150.85000610351562,152.5500030517578,152.5500030517578,59144100
2023-02-21,150.1999969482422,151.3000030517578,148.41000366210938,148.47999572753906,148.47999572753906,58867200
2023-02-22,148.8699951171875,149.9499969482422,147.16000366210938,148.91000366210938,148.91000366210938,51011300
2023-02-23,150.08999633789062,150.33999633789062,147.24000549316406,149.39999389648438,149.39999389648438,48394200
2023-02-24,147.11000061035156,147.19000244140625,145.72000122070312,146.7100067138672,146.7100067138672,55469600
2023-02-27,147.7100067138672,149.1699981689453,147.4499969482422,147.9199981689453,147.9199981689453,44998500
2023-02-28,147.0500030517578,149.0800018310547,146.8300018310547,147.41000366210938,147.41000366210938,50547000
2023-03-01,146.8300018310547,147.22999572753906,145.00999450683594,145.30999755859375,145.30999755859375,55479000
2023-03-02,144.3800048828125,146.7100067138672,143.89999389648438,145.91000366210938,145.91000366210938,52238100
2023-03-03,148.0399932861328,151.11000061035156,147.3300018310547,151.02999877929688,151.02999877929688,70732300
2023-03-06,153.7899932861328,156.3000030517578,153.4600067138672,153.8300018310547,153.8300018310547,87558000
2023-03-07,153.6999969482422,154.02999877929688,151.1300048828125,151.60000610351562,151.60000610351562,56182000
2023-03-08,152.80999755859375,153.47000122070312,151.8300018310547,152.8699951171875,152.8699951171875,47204800
